MiniDOT Logger Concatenated Data File
Sensor:             7530-815399
Concatenation Date: 2023Oct12 17:24:20 EDT


            Unix Timestamp,               UTC_Date_&_Time,         Eastern Standard Time,       Battery,   Temperature,           PAR,  Acceleration X,  Acceleration Y,  Acceleration Z
                  (Second),                        (none),                        (none),        (Volt),       (deg C), (umol/(s m^2),             (g),             (g),             (g)
                1697064360,           2023-10-11 22:46:00,           2023-10-11 18:46:00,      3.470000,     16.945000,      0.004410,     -320.000000,    -1152.000000,      775.000000
                1697064660,           2023-10-11 22:51:00,           2023-10-11 18:51:00,      3.470000,     16.903000,     -0.136250,     -365.000000,     -976.000000,      839.000000
                1697064960,           2023-10-11 22:56:00,           2023-10-11 18:56:00,      3.470000,     16.903000,     -0.050750,     -408.000000,    -1160.000000,      844.000000
                1697065260,           2023-10-11 23:01:00,           2023-10-11 19:01:00,      3.470000,     16.937000,     -0.012140,     -320.000000,    -1160.000000,      886.000000
                1697065560,           2023-10-11 23:06:00,           2023-10-11 19:06:00,      3.460000,     17.013000,      0.054060,     -121.000000,    -1280.000000,      880.000000
                1697065860,           2023-10-11 23:11:00,           2023-10-11 19:11:00,      3.460000,     17.115000,      0.081640,     -296.000000,    -1160.000000,      856.000000
                1697066160,           2023-10-11 23:16:00,           2023-10-11 19:16:00,      3.460000,     17.183000,     -0.050750,     -241.000000,    -1229.000000,      671.000000
                1697066460,           2023-10-11 23:21:00,           2023-10-11 19:21:00,      3.460000,     17.310000,     -0.078330,     -257.000000,    -1213.000000,      703.000000
                1697066760,           2023-10-11 23:26:00,           2023-10-11 19:26:00,      3.460000,     17.454000,     -0.139010,     -260.000000,    -1209.000000,      707.000000
                1697067060,           2023-10-11 23:31:00,           2023-10-11 19:31:00,      3.460000,     17.607000,     -0.023170,     -248.000000,    -1192.000000,      759.000000
                1697067360,           2023-10-11 23:36:00,           2023-10-11 19:36:00,      3.460000,     17.768000,     -0.207970,     -256.000000,    -1262.000000,      703.000000
                1697067660,           2023-10-11 23:41:00,           2023-10-11 19:41:00,      3.460000,     17.987000,     -0.025930,     -304.000000,    -1204.000000,      727.000000
                1697067960,           2023-10-11 23:46:00,           2023-10-11 19:46:00,      3.460000,     18.207000,     -0.036960,     -320.000000,    -1552.000000,      969.000000
                1697068260,           2023-10-11 23:51:00,           2023-10-11 19:51:00,      3.460000,     18.444000,     -0.045230,     -304.000000,    -1236.000000,      796.000000
                1697068560,           2023-10-11 23:56:00,           2023-10-11 19:56:00,      3.460000,     18.672000,      0.100950,     -304.000000,    -1232.000000,      803.000000
                1697068860,           2023-10-12 00:01:00,           2023-10-11 20:01:00,      3.460000,     18.840000,      0.048540,     -306.000000,    -1232.000000,      800.000000
                1697069160,           2023-10-12 00:06:00,           2023-10-11 20:06:00,      3.460000,     18.967000,     -0.067300,     -304.000000,    -1232.000000,      807.000000
